"idx","token","type"
382,"complete","B-CT"
382,"todo","I-CT"
382,"fast","B-CNT"
382,"brightly","I-CNT"
382,"towards","I-CNT"
383,"or","O"
383,"geez","O"
383,"wildly","O"
383,"throughout","O"
383,"remove","B-RT"
383,"todo","I-RT"
383,"containing","O"
383,"'","O"
383,"adored","B-CNT"
383,"throughout","I-CNT"
383,"ugly","I-CNT"
383,"without","I-CNT"
383,"onto","I-CNT"
383,"oh","I-CNT"
383,"though","I-CNT"
383,"clout","I-CNT"
383,"forearm","I-CNT"
383,"'","O"
383,"moreover","O"
383,"hawk","O"
383,"cruel","O"
383,"because","O"
383,"because","O"
383,"staid","O"
383,"french","O"
383,"but","O"
383,"yuck","O"
383,"midst","O"
383,"ah","O"
383,"mark","B-CT"
383,"a","I-CT"
383,"todo","I-CT"
383,"using","O"
383,"embassy","B-CNT"
383,"marshmallow","I-CNT"
383,"pounce","I-CNT"
383,"from","I-CNT"
383,"over","I-CNT"
383,"happily","I-CNT"
383,".","O"
383,"awkward","O"
383,"how","O"
383,"add","B-AT"
383,"a","I-AT"
383,"todo","I-AT"
383,"containing","O"
383,"'","O"
383,"corporation","B-CNT"
383,"glossy","I-CNT"
383,"fertilize","I-CNT"
383,"pace","I-CNT"
383,"selfishly","I-CNT"
383,"earth","I-CNT"
383,"regarding","I-CNT"
383,"comma","I-CNT"
383,"'","O"
384,"sarcastic","O"
384,"astonishing","O"
384,"generate","B-AT"
384,"a","I-AT"
384,"todo","I-AT"
384,"using","O"
384,"'","O"
384,"whose","B-CNT"
384,"though","I-CNT"
384,"dear","I-CNT"
384,"vet","I-CNT"
384,"ugh","I-CNT"
384,"incidentally","I-CNT"
384,"quizzically","I-CNT"
384,"yum","I-CNT"
384,"deep","I-CNT"
384,"'","O"
385,"reassert","O"
385,"misgovern","O"
385,"who","O"
385,"midst","O"
385,"treasure","O"
385,"merit","O"
385,"exotic","O"
385,"out","O"
385,"collateral","O"
385,"todo","O"
385,"containing","O"
385,"'","O"
385,"lest","O"
385,"shroud","O"
385,"dory","O"
385,"sail","O"
385,"'","O"
386,"short","O"
386,"vacantly","O"
386,"pfft","O"
386,"gorgeous","O"
386,"todo","O"
386,"named","O"
386,"'","O"
386,"well-groomed","O"
386,"impose","O"
386,"yippee","O"
386,"quizzically","O"
386,"where","O"
386,"snakebite","O"
386,"idle","O"
386,"vinyl","O"
386,"'","O"
386,"moreover","O"
386,"linkage","O"
386,"ball","O"
386,"bifocals","O"
386,"likewise","O"
386,"but","O"
386,"round","O"
386,"shyly","O"
386,"wherever","O"
386,"puncture","O"
386,"even","O"
386,"done","B-CT"
386,"a","I-CT"
386,"todo","I-CT"
386,"miserably","B-CNT"
386,"drat","I-CNT"
386,"unhealthy","I-CNT"
386,"clog","I-CNT"
386,"strange","I-CNT"
386,"bah","I-CNT"
386,"broadly","I-CNT"
386,"and","O"
386,"cook","O"
386,"private","O"
386,"excitedly","O"
386,"cent","O"
386,"above","O"
386,"incidentally","O"
386,"conscious","O"
386,"versus","O"
386,"suspiciously","O"
386,"done","B-CT"
386,"a","I-CT"
386,"todo","I-CT"
386,"with","O"
386,"content","O"
386,"lazily","B-CNT"
386,"whoever","I-CNT"
386,"roughly","I-CNT"
387,"underneath","O"
387,"complete","B-CT"
387,"a","I-CT"
387,"todo","I-CT"
387,"named","O"
387,"'","O"
387,"floss","B-CNT"
387,"unhappy","I-CNT"
387,"whoever","I-CNT"
387,"aw","I-CNT"
387,"'","O"
387,"moreover","O"
387,"soundness","O"
387,"defenseless","O"
387,"denote","O"
387,"generate","B-AT"
387,"a","I-AT"
387,"todo","I-AT"
387,"where","O"
387,"outrageous","B-CNT"
387,"extemporise","I-CNT"
387,"mustache","I-CNT"
387,"gah","I-CNT"
387,"what","I-CNT"
387,"sharply","I-CNT"
387,"acidic","I-CNT"
387,"then","O"
387,"clamour","O"
387,"create","B-AT"
387,"todo","I-AT"
387,"named","O"
387,"inflate","B-CNT"
388,"hmph","O"
388,"extract","O"
388,"recession","O"
388,"anti","O"
388,"done","B-CT"
388,"todo","I-CT"
388,"using","O"
388,"unless","B-CNT"
388,"stupendous","I-CNT"
388,"normal","I-CNT"
388,"right","I-CNT"
388,"truthfully","I-CNT"
388,"till","I-CNT"
388,"then","O"
388,"during","O"
388,"interestingly","O"
388,"honestly","O"
388,"ah","O"
388,"crisp","O"
388,"todo","O"
388,"containing","O"
388,"times","O"
388,"kiddingly","O"
389,"foal","O"
389,"workforce","O"
389,"hmph","O"
389,"complete","B-CT"
389,"a","I-CT"
389,"todo","I-CT"
389,"containing","O"
389,"worth","B-CNT"
389,"tomorrow","I-CNT"
390,"contaminate","O"
390,"pfft","O"
390,"oh","O"
390,"jaunty","O"
390,"done","B-CT"
390,"todo","I-CT"
390,"containing","O"
390,"process","B-CNT"
390,"shop","I-CNT"
390,"crop","I-CNT"
390,"among","I-CNT"
390,"reminder","I-CNT"
391,"yowza","O"
391,"hotel","O"
391,"um","O"
391,"generously","O"
391,"barring","O"
391,"regarding","O"
391,"forearm","O"
391,"avert","O"
391,"parcel","O"
391,"add","B-AT"
391,"todo","I-AT"
391,"with","O"
391,"hence","B-CNT"
391,"roughly","I-CNT"
391,"and","O"
391,"provided","O"
391,"humming","O"
391,"um","O"
391,"bouncy","O"
391,"date","O"
391,"beautifully","O"
391,"flash","O"
391,"todo","O"
391,"todo","O"
391,"where","O"
391,"'","O"
391,"soon","O"
391,"superior","O"
391,"through","O"
391,"abaft","O"
391,"'","O"
392,"whereas","O"
392,"strident","O"
392,"annually","O"
392,"beautiful","O"
392,"corporatism","O"
392,"mostly","O"
392,"ick","O"
392,"afterwards","O"
392,"bellows","O"
392,"warden","O"
392,"todo","O"
392,"with","O"
392,"before","O"
392,"versus","O"
392,"vital","O"
392,"loftily","O"
392,"windage","O"
392,"burdensome","O"
392,"pfft","O"
392,"ew","O"
392,"and","O"
392,"unlike","O"
392,"lentil","O"
392,"seldom","O"
392,"via","O"
392,"infinite","O"
392,"gee","O"
392,"wholly","O"
392,"whenever","O"
392,"why","O"
392,"rubbery","O"
392,"remove","B-RT"
392,"todo","I-RT"
392,"named","O"
392,"'","O"
392,"second","B-CNT"
392,"ply","I-CNT"
392,"'","O"
393,"the","O"
393,"price","O"
393,"unexpectedly","O"
393,"from","O"
393,"needily","O"
393,"when","O"
393,"meanwhile","O"
393,"liability","O"
393,"create","B-AT"
393,"a","I-AT"
393,"todo","I-AT"
393,"using","O"
393,"that","B-CNT"
393,"reboot","I-CNT"
393,"plus","I-CNT"
393,"whose","I-CNT"
393,"trample","I-CNT"
393,"righteously","I-CNT"
393,"towards","I-CNT"
393,"greedily","I-CNT"
393,"then","O"
393,"arrogate","O"
393,"join","O"
393,"rigidly","O"
393,"generate","B-AT"
393,"a","I-AT"
393,"todo","I-AT"
393,"with","O"
393,"content","O"
393,"oh","B-CNT"
393,"yesterday","I-CNT"
393,"unto","I-CNT"
394,"biodegradable","O"
394,"dogsled","O"
394,"aha","O"
394,"before","O"
394,"ah","O"
394,"deafening","O"
394,"messenger","O"
394,"stomp","O"
394,"tack","O"
394,"or","O"
394,"create","B-AT"
394,"todo","I-AT"
394,"containing","O"
394,"'","O"
394,"gigantic","B-CNT"
394,"disregard","I-CNT"
394,"drat","I-CNT"
394,"likewise","I-CNT"
394,"boohoo","I-CNT"
394,"partial","I-CNT"
394,"mmm","I-CNT"
394,"'","O"
395,"severity","O"
395,"altruistic","O"
395,"humongous","O"
395,"though","O"
395,"phooey","O"
395,"destroy","B-RT"
395,"a","I-RT"
395,"todo","I-RT"
395,"where","O"
395,"better","B-CNT"
395,"who","I-CNT"
395,"urgently","I-CNT"
395,"whereas","I-CNT"
395,"mid","I-CNT"
395,"pro","I-CNT"
395,"glare","I-CNT"
395,"reinvent","I-CNT"
395,"and","O"
395,"now","O"
395,"above","O"
395,"silver","O"
395,"round","O"
395,"notch","O"
395,"oh","O"
395,"vaccinate","O"
395,"what","O"
395,"misdiagnose","O"
395,"destroy","B-RT"
395,"todo","I-RT"
395,"named","O"
395,"'","O"
395,"incense","B-CNT"
395,"than","I-CNT"
395,"seldom","I-CNT"
395,"spoon","I-CNT"
395,"downright","I-CNT"
395,"harsh","I-CNT"
395,"immediately","I-CNT"
395,"disarrange","I-CNT"
395,"'","O"
396,"mosquito","O"
396,"worriedly","O"
396,"whole","O"
396,"tassel","O"
396,"shingle","O"
396,"apud","O"
396,"drat","O"
396,"create","B-AT"
396,"todo","I-AT"
396,"using","O"
396,"courageously","B-CNT"
396,"for","I-CNT"
396,"barring","I-CNT"
396,"blitz","I-CNT"
396,"ick","I-CNT"
396,"but","I-CNT"
396,"enthusiastically","I-CNT"
396,"wide","I-CNT"
396,"lined","I-CNT"
396,"clutter","I-CNT"
397,"weeder","O"
397,"duh","O"
397,"remove","B-RT"
397,"todo","I-RT"
397,"with","O"
397,"content","O"
397,"psst","B-CNT"
397,"vacantly","I-CNT"
397,"reproachfully","I-CNT"
397,"officiate","I-CNT"
397,"yet","I-CNT"
397,"then","O"
397,"sometimes","O"
397,"boost","O"
397,"though","O"
397,"if","O"
397,"tweet","O"
397,"certainly","O"
397,"from","O"
397,"stickybeak","O"
397,"if","O"
397,"perch","O"
397,"generate","B-AT"
397,"a","I-AT"
397,"todo","I-AT"
397,"using","O"
397,"stonewall","B-CNT"
397,"swipe","I-CNT"
397,"considering","I-CNT"
397,"rudely","I-CNT"
397,"opposite","I-CNT"
398,"gullible","O"
398,"modulo","O"
398,"qua","O"
398,"until","O"
398,"destroy","B-RT"
398,"a","I-RT"
398,"todo","I-RT"
398,"where","O"
398,"bowler","B-CNT"
398,"provided","I-CNT"
398,"and","O"
398,"excepting","O"
398,"yellowish","O"
398,"honored","O"
398,"um","O"
398,"now","O"
398,"like","O"
398,"yum","O"
398,"modulo","O"
398,"generate","B-AT"
398,"a","I-AT"
398,"todo","I-AT"
398,"where","O"
398,"abaft","B-CNT"
398,"pfft","I-CNT"
398,"for","I-CNT"
398,"poorly","I-CNT"
399,"sneaky","O"
399,"destroy","B-RT"
399,"a","I-RT"
399,"todo","I-RT"
399,"with","O"
399,"content","O"
399,"great","B-CNT"
399,"ill","I-CNT"
399,"broadly","I-CNT"
399,"year","I-CNT"
399,"shriek","I-CNT"
399,"then","O"
399,"yippee","O"
399,"when","O"
399,"faint","O"
399,"healthily","O"
399,"generate","B-AT"
399,"a","I-AT"
399,"todo","I-AT"
399,"using","O"
399,"oh","B-CNT"
399,"before","I-CNT"
399,"float","I-CNT"
399,"realise","I-CNT"
399,"where","I-CNT"
399,"whoever","I-CNT"
399,"fooey","I-CNT"
400,"unconscious","O"
400,"lopsided","O"
400,"unaccountably","O"
400,"bridge","O"
400,"diphthongize","O"
400,"generally","O"
400,"done","B-CT"
400,"a","I-CT"
400,"todo","I-CT"
400,"'","O"
400,"lanky","B-CNT"
400,"'","O"
400,"moreover","O"
400,"besides","O"
400,"old-fashioned","O"
400,"favorable","O"
400,"while","O"
400,"travel","O"
400,"caliber","O"
400,"done","B-CT"
400,"a","I-CT"
400,"todo","I-CT"
400,"using","O"
400,"'","O"
400,"excluding","B-CNT"
400,"blur","I-CNT"
400,"yet","I-CNT"
400,"shipyard","I-CNT"
400,"above","I-CNT"
400,"by","I-CNT"
400,"yum","I-CNT"
400,"'","O"
400,".","O"
400,"ocelot","O"
400,"until","O"
400,"sandblast","O"
400,"inside","O"
400,"quicker","O"
400,"edible","O"
400,"create","B-AT"
400,"a","I-AT"
400,"todo","I-AT"
400,"named","O"
400,"quaint","B-CNT"
400,"jumbo","I-CNT"
400,"male","I-CNT"
401,"fabulous","O"
401,"opposite","O"
401,"regal","O"
401,"pfft","O"
401,"beneath","O"
401,"gawp","O"
401,"tedious","O"
401,"who","O"
401,"unless","O"
401,"land","O"
401,"generate","B-AT"
401,"a","I-AT"
401,"todo","I-AT"
401,"with","O"
401,"content","O"
401,"between","B-CNT"
401,"digit","I-CNT"
401,"openly","I-CNT"
401,"tender","I-CNT"
401,"psst","I-CNT"
401,"but","I-CNT"
402,"clank","O"
402,"total","O"
402,"er","O"
402,"son","O"
402,"add","B-AT"
402,"todo","I-AT"
402,"with","O"
402,"'","O"
402,"shyly","B-CNT"
402,"lined","I-CNT"
402,"aw","I-CNT"
402,"exhale","I-CNT"
402,"dead","I-CNT"
402,"absolute","I-CNT"
402,"per","I-CNT"
402,"'","O"
402,"after that","O"
402,"queasily","O"
402,"generate","B-AT"
402,"a","I-AT"
402,"todo","I-AT"
402,"using","O"
402,"worthy","B-CNT"
402,"unto","I-CNT"
402,"kingdom","I-CNT"
402,"then","O"
402,"vainly","O"
402,"along","O"
402,"address","O"
402,"worth","O"
402,"amongst","O"
402,"add","B-AT"
402,"todo","I-AT"
402,"containing","O"
402,"'","O"
402,"fedelini","B-CNT"
402,"ideal","I-CNT"
402,"who","I-CNT"
402,"though","I-CNT"
402,"until","I-CNT"
402,"pea","I-CNT"
402,"converge","I-CNT"
402,"inasmuch","I-CNT"
402,"ha","I-CNT"
402,"until","I-CNT"
402,"'","O"
403,"lest","O"
403,"even","O"
403,"todo","O"
403,"named","O"
403,"'","O"
403,"leadership","O"
403,"regarding","O"
403,"venerated","O"
403,"athwart","O"
403,"so","O"
403,"aw","O"
403,"pfft","O"
403,"circa","O"
403,"'","O"
403,"moreover","O"
403,"yippee","O"
403,"refocus","O"
403,"duh","O"
403,"provided","O"
403,"pong","O"
403,"inconsequential","O"
403,"ha","O"
403,"snivel","O"
403,"impossible","O"
403,"gossip","O"
403,"delete","B-RT"
403,"todo","I-RT"
403,"where","O"
403,"nightlife","B-CNT"
403,"ah","I-CNT"
403,"wolf","I-CNT"
403,"wearily","I-CNT"
404,"off","O"
404,"woot","O"
404,"grandchild","O"
404,"whenever","O"
404,"that","O"
404,"remove","B-RT"
404,"todo","I-RT"
404,"with","O"
404,"content","O"
404,"profitable","B-CNT"
404,"what","I-CNT"
404,"dizzy","I-CNT"
404,"terribly","I-CNT"
404,"unethically","I-CNT"
404,"ugh","I-CNT"
404,"more","I-CNT"
405,"selfishly","O"
405,"till","O"
405,"rude","O"
405,"now","O"
405,"gosh","O"
405,"utilized","O"
405,"after","O"
405,"barring","O"
405,"huzzah","O"
405,"complete","B-CT"
405,"todo","I-CT"
405,"with","O"
405,"content","O"
405,"lucky","B-CNT"
405,"whether","I-CNT"
405,"eek","I-CNT"
405,"briefly","I-CNT"
405,"hence","I-CNT"
405,"and","O"
405,"somber","O"
405,"given","O"
405,"coolly","O"
405,"yet","O"
405,"tab","O"
405,"wealthy","O"
405,"quarrelsome","O"
405,"deck","O"
405,"pucker","O"
405,"add","B-AT"
405,"todo","I-AT"
405,"'","O"
405,"clone","B-CNT"
405,"front","I-CNT"
405,"wreathe","I-CNT"
405,"gosh","I-CNT"
405,"gee","I-CNT"
405,"physically","I-CNT"
405,"even","I-CNT"
405,"creosote","I-CNT"
405,"softly","I-CNT"
405,"'","O"
405,"moreover","O"
405,"ouch","O"
405,"create","B-AT"
405,"a","I-AT"
405,"todo","I-AT"
405,"with","O"
405,"content","O"
405,"'","O"
405,"voice","B-CNT"
405,"regarding","I-CNT"
405,"psst","I-CNT"
405,"'","O"
406,"cautiously","O"
406,"speedily","O"
406,"save","O"
406,"who","O"
406,"vol","O"
406,"temporise","O"
406,"now","O"
406,"mark","B-CT"
406,"a","I-CT"
406,"todo","I-CT"
406,"containing","O"
406,"'","O"
406,"when","B-CNT"
406,"giving","I-CNT"
406,"feast","I-CNT"
406,"worriedly","I-CNT"
406,"provided","I-CNT"
406,"jumble","I-CNT"
406,"switching","I-CNT"
406,"individual","I-CNT"
406,"'","O"
406,".","O"
406,"step-son","O"
406,"gray","O"
406,"surprisingly","O"
406,"hurt","O"
406,"per","O"
406,"wherever","O"
406,"nicely","O"
406,"jealously","O"
406,"among","O"
406,"done","B-CT"
406,"todo","I-CT"
406,"named","O"
406,"consequently","B-CNT"
406,"router","I-CNT"
406,"outlay","I-CNT"
406,".","O"
406,"hard-hat","O"
406,"theology","O"
406,"squatter","O"
406,"rudely","O"
406,"lesson","O"
406,"excluding","O"
406,"gleefully","O"
406,"generate","B-AT"
406,"a","I-AT"
406,"todo","I-AT"
406,"using","O"
406,"televise","B-CNT"
406,"organise","I-CNT"
406,"sizzling","I-CNT"
406,"documentary","I-CNT"
407,"prejudice","O"
407,"ouch","O"
407,"stomach","O"
407,"contagion","O"
407,"delete","B-RT"
407,"a","I-RT"
407,"todo","I-RT"
407,"where","O"
407,"icecream","B-CNT"
407,"phooey","I-CNT"
407,"oddly","I-CNT"
407,"out","I-CNT"
408,"as","O"
408,"phooey","O"
408,"wealth","O"
408,"regularly","O"
408,"popular","O"
408,"circa","O"
408,"nor","O"
408,"add","B-AT"
408,"a","I-AT"
408,"todo","I-AT"
408,"using","O"
408,"'","O"
408,"till","B-CNT"
408,"'","O"
408,"moreover","O"
408,"crocodile","O"
408,"concerning","O"
408,"pleased","O"
408,"bulldoze","O"
408,"blouse","O"
408,"frightfully","O"
408,"remove","B-RT"
408,"a","I-RT"
408,"todo","I-RT"
408,"using","O"
408,"separation","B-CNT"
408,"rundown","I-CNT"
408,"bah","I-CNT"
408,"happily","I-CNT"
408,"hummus","I-CNT"
408,"guilty","I-CNT"
408,"moreover","O"
408,"aw","O"
408,"whenever","O"
408,"whenever","O"
408,"hopelessly","O"
408,"align","O"
408,"add","B-AT"
408,"a","I-AT"
408,"todo","I-AT"
408,"containing","O"
408,"menorah","B-CNT"
409,"lest","O"
409,"hmph","O"
409,"per","O"
409,"provided","O"
409,"around","O"
409,"add","B-AT"
409,"a","I-AT"
409,"todo","I-AT"
409,"'","O"
409,"behind","B-CNT"
409,"into","I-CNT"
409,"while","I-CNT"
409,"'","O"
410,"rake","O"
410,"fast","O"
410,"fooey","O"
410,"onto","O"
410,"adventurously","O"
410,"minus","O"
410,"counselor","O"
410,"before","O"
410,"capture","O"
410,"quarrelsome","O"
410,"remove","B-RT"
410,"todo","I-RT"
410,"named","O"
410,"relinquish","B-CNT"
410,"quaintly","I-CNT"
410,"or","I-CNT"
410,"shelve","I-CNT"
410,"consciousness","I-CNT"
410,"duster","I-CNT"
410,"then","O"
410,"tug","O"
410,"as","O"
410,"brisk","O"
410,"where","O"
410,"honorable","O"
410,"sniveling","O"
410,"regarding","O"
410,"where","O"
410,"yang","O"
410,"add","B-AT"
410,"todo","I-AT"
410,"named","O"
410,"gosh","B-CNT"
410,"psst","I-CNT"
410,"within","I-CNT"
410,"across","I-CNT"
410,"tiny","I-CNT"
410,"clearly","I-CNT"
410,"after that","O"
410,"dynamite","O"
410,"infantile","O"
410,"towards","O"
410,"dish","O"
410,"except","O"
410,"violence","O"
410,"mustache","O"
410,"create","B-AT"
410,"a","I-AT"
410,"todo","I-AT"
410,"where","O"
410,"watery","B-CNT"
411,"yum","O"
411,"between","O"
411,"swamp","O"
411,"equally","O"
411,"gosh","O"
411,"buy","O"
411,"lest","O"
411,"add","B-AT"
411,"a","I-AT"
411,"todo","I-AT"
411,"containing","O"
411,"gah","B-CNT"
411,"quarrelsome","I-CNT"
411,"patriot","I-CNT"
411,"although","I-CNT"
411,"likewise","I-CNT"
411,"end","I-CNT"
411,"overlie","I-CNT"
411,"deficit","I-CNT"
411,"moreover","O"
411,"uh-huh","O"
411,"what","O"
411,"unlike","O"
411,"serenade","O"
411,"atop","O"
411,"blissful","O"
411,"assured","O"
411,"create","B-AT"
411,"a","I-AT"
411,"todo","I-AT"
411,"what","B-CNT"
411,"shack","I-CNT"
411,"meh","I-CNT"
412,"foreground","O"
412,"sequence","O"
412,"since","O"
412,"mmm","O"
412,"babyish","O"
412,"poorly","O"
412,"drape","O"
412,"wrong","O"
412,"remove","B-RT"
412,"a","I-RT"
412,"todo","I-RT"
412,"picturise","B-CNT"
412,"potentially","I-CNT"
412,"abaft","I-CNT"
412,"unto","I-CNT"
412,"and","O"
412,"victim","O"
412,"boldly","O"
412,"that","O"
412,"add","B-AT"
412,"a","I-AT"
412,"todo","I-AT"
412,"where","O"
412,"boo","B-CNT"
412,"villa","I-CNT"
412,"rail","I-CNT"
412,"madly","I-CNT"
412,"obey","I-CNT"
412,"after that","O"
412,"brick","O"
412,"amongst","O"
412,"enthuse","O"
412,"subtitle","O"
412,"activate","O"
412,"who","O"
412,"what","O"
412,"mark","B-CT"
412,"todo","I-CT"
412,"containing","O"
412,"although","B-CNT"
412,"as","I-CNT"
412,"oh","I-CNT"
412,"geez","I-CNT"
412,"inasmuch","I-CNT"
413,"versus","O"
413,"duh","O"
413,"primary","O"
413,"piercing","O"
413,"aside","O"
413,"destroy","B-RT"
413,"a","I-RT"
413,"todo","I-RT"
413,"the","B-CNT"
413,"positively","I-CNT"
413,"into","I-CNT"
413,"atop","I-CNT"
414,"eek","O"
414,"kindheartedly","O"
414,"ha","O"
414,"recovery","O"
414,"phew","O"
414,"of","O"
414,"tankful","O"
414,"add","B-AT"
414,"todo","I-AT"
414,"containing","O"
414,"bruised","B-CNT"
414,"respectful","I-CNT"
414,"upset","I-CNT"
414,"gee","I-CNT"
414,"along","I-CNT"
414,"lest","I-CNT"
414,"jolly","I-CNT"
415,"lobotomize","O"
415,"theorize","O"
415,"complete","B-CT"
415,"todo","I-CT"
415,"containing","O"
415,"meanwhile","B-CNT"
415,"sweat","I-CNT"
415,"gee","I-CNT"
415,"that","I-CNT"
415,"slight","I-CNT"
415,"almost","I-CNT"
415,"considerate","I-CNT"
415,"rocket-ship","I-CNT"
415,"bowler","I-CNT"
415,"eventually","I-CNT"
416,"whenever","O"
416,"snoopy","O"
416,"perfumed","O"
416,"add","B-AT"
416,"a","I-AT"
416,"todo","I-AT"
416,"conceal","B-CNT"
416,"through","I-CNT"
416,"eek","I-CNT"
416,"quickly","I-CNT"
416,"oat","I-CNT"
416,"ew","I-CNT"
416,"phooey","I-CNT"
416,"owlishly","I-CNT"
416,"repress","I-CNT"
416,"dearly","I-CNT"
417,"circa","O"
417,"tail","O"
417,"add","B-AT"
417,"a","I-AT"
417,"todo","I-AT"
417,"with","O"
417,"defiantly","B-CNT"
417,"duh","I-CNT"
417,"resound","I-CNT"
417,"like","I-CNT"
417,"and","O"
417,"provided","O"
417,"whoever","O"
417,"pfft","O"
417,"round","O"
417,"consequently","O"
417,"generate","B-AT"
417,"todo","I-AT"
417,"containing","O"
417,"ick","B-CNT"
417,"emanate","I-CNT"
417,"miserably","I-CNT"
417,"hemp","I-CNT"
417,"kneecap","I-CNT"
417,"asphalt","I-CNT"
417,"mid","I-CNT"
417,"and","O"
417,"whoever","O"
417,"dearly","O"
417,"acculturate","O"
417,"create","B-AT"
417,"todo","I-AT"
417,"containing","O"
417,"'","O"
417,"oh","B-CNT"
417,"ump","I-CNT"
417,"'","O"
418,"embellished","O"
418,"among","O"
418,"understanding","O"
418,"opposite","O"
418,"although","O"
418,"todo","O"
418,"where","O"
418,"mangle","O"
418,"whereas","O"
418,"liquidate","O"
418,"deviate","O"
418,"buckle","O"
418,"off","O"
418,"overconfidently","O"
418,".","O"
418,"modulo","O"
418,"vivid","O"
418,"jaggedly","O"
418,"beneath","O"
418,"productive","O"
418,"upright","O"
418,"ounce","O"
418,"anenst","O"
418,"create","B-AT"
418,"a","I-AT"
418,"todo","I-AT"
418,"using","O"
418,"'","O"
418,"but","B-CNT"
418,"jealously","I-CNT"
418,"mew","I-CNT"
418,"because","I-CNT"
418,"vinegar","I-CNT"
418,"pfft","I-CNT"
418,"politely","I-CNT"
418,"moist","I-CNT"
418,"'","O"
419,"boo","O"
419,"speedily","O"
419,"vocalize","O"
419,"badger","O"
419,"caddie","O"
419,"fancy","O"
419,"stoke","O"
419,"yuck","O"
419,"whoever","O"
419,"cuddly","O"
419,"todo","O"
419,"named","O"
419,"than","O"
419,"where","O"
419,"woot","O"
419,"breathalyse","O"
419,"consequently","O"
419,"though","O"
419,"trowel","O"
420,"hit","O"
420,"generate","B-AT"
420,"todo","I-AT"
420,"using","O"
420,"hm","B-CNT"
420,"moreover","O"
420,"oh","O"
420,"brr","O"
420,"knowingly","O"
420,"done","B-CT"
420,"a","I-CT"
420,"todo","I-CT"
420,"serious","B-CNT"
420,"probability","I-CNT"
420,"dreamily","I-CNT"
420,"helpfully","I-CNT"
420,"reassign","I-CNT"
420,"merrily","I-CNT"
420,"including","I-CNT"
420,"update","I-CNT"
420,"phooey","I-CNT"
420,"however","I-CNT"
420,"then","O"
420,"whether","O"
420,"cabin","O"
420,"gerbil","O"
420,"vice","O"
420,"forenenst","O"
420,"traumatic","O"
420,"destroy","B-RT"
420,"a","I-RT"
420,"todo","I-RT"
420,"'","O"
420,"despite","B-CNT"
420,"'","O"
421,"aw","O"
421,"yippee","O"
421,"considering","O"
421,"lively","O"
421,"versus","O"
421,"on","O"
421,"delete","B-RT"
421,"a","I-RT"
421,"todo","I-RT"
421,"with","O"
421,"content","O"
421,"across","B-CNT"
421,"and","O"
421,"on","O"
421,"woot","O"
421,"whose","O"
421,"done","B-CT"
421,"a","I-CT"
421,"todo","I-CT"
421,"named","O"
421,"'","O"
421,"chaperone","B-CNT"
421,"boohoo","I-CNT"
421,"qua","I-CNT"
421,"tepee","I-CNT"
421,"uh-huh","I-CNT"
421,"oh","I-CNT"
421,"via","I-CNT"
421,"'","O"
421,".","O"
421,"alongside","O"
421,"via","O"
421,"except","O"
421,"glorify","O"
421,"needy","O"
421,"besides","O"
421,"hence","O"
421,"whose","O"
421,"anti","O"
